state,district,year,serial_no,rape,assault_women,insult_modesty,importation_girls,total_crimes,immoral_traffic,procuration_minor_girls,human_trafficking,assault_women_above18,assault_women_below18,insult_modesty_above18,insult_modesty_below18,cyber_explicit_material,other_women_cyber_crimes,total_community_crimes,source_dataset,year_year,state_name_state_name,state_code_state_code,district_name_district_name,district_code_district_code,registration_circles_registration_circles,rape_rape,assault_on_women_assault_on_women,insult_to_the_modesty_of_women_insult_to_the_modesty_of_women,importation_of_girls_from_foreign_importation_of_girls_from_foreign,immoral_traffic_prevention_immoral_traffic_prevention,human_trafficking_human_trafficking
West Bengal,Paschim Medinipur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,306.0,0.0,8.0,0.0,0.0,0.0,400.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purba Medinipur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,6.0,5.0,94.0,0.0,3.0,0.0,0.0,0.0,146.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purulia,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,104.0,0.0,2.0,0.0,0.0,0.0,129.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kolkata,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,20.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,117.0,0.0,33.0,0.0,0.0,0.0,227.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Uttar Dinajpur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,88.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,266.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Hooghly,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,37.0,0.0,1.0,0.0,0.0,2.0,79.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,76.0,0.0,9.0,0.0,0.0,0.0,142.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kalimpong,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purba Bardhaman,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,4.0,3.0,118.0,0.0,0.0,0.0,0.0,0.0,188.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,75.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,122.0,0.0,20.0,0.0,0.0,0.0,260.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,70.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andaman And Nicobar Islands,South Andamans,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,1.0,57.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andaman And Nicobar Islands,Nicobars,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,Chandigarh,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,53.0,2.0,15.0,13.0,1.0,0.0,89.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Daman,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,Central,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,166.0,0.0,38.0,0.0,1.0,0.0,290.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,East,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,142.0,0.0,30.0,0.0,0.0,0.0,271.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,23.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,38.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,41.0,0.0,11.0,0.0,0.0,0.0,67.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,117.0,0.0,25.0,0.0,0.0,0.0,205.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North East,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,172.0,0.0,9.0,0.0,1.0,1.0,317.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,8.0,138.0,1.0,15.0,0.0,1.0,1.0,313.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,175.0,0.0,44.0,0.0,0.0,1.0,377.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,11.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,166.0,0.0,27.0,0.0,0.0,0.0,313.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South East,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,169.0,0.0,48.0,0.0,1.0,0.0,337.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,126.0,0.0,20.0,0.0,1.0,1.0,250.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,169.0,0.0,39.0,0.0,0.0,0.0,334.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,191.0,1.0,59.0,0.0,0.0,0.0,376.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,Shahdara,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,143.0,0.0,38.0,0.0,0.0,0.0,252.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South West,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,299.0,0.0,29.0,0.0,0.0,2.0,451.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,7.0,83.0,0.0,10.0,0.0,0.0,0.0,209.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,Lakshadweep District,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,38.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,Karaikal,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,Pondicherry,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,71.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,East Siang,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,15.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Upper Siang,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,West Siang,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,10.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Pakke Kessang,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,Kaimur (Bhabua),2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,Purnia,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,65.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,Baloda Bazar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,85.0,0.0,3.0,0.0,2.0,0.0,233.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Ahmadabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Vadodara,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,Gurugram,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,Lahul And Spiti,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Jammu And Kashmir,Kargil,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Jammu And Kashmir,Leh Ladakh,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,North Garo Hills,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,Cuttack,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,23.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,Ferozepur,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,49.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,S.A.S Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,3.0,78.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,Shahid Bhagat Singh Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,12.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Telangana,Jagitial,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,109.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Farrukhabad,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,24.0,3.0,0.0,29.0,0.0,0.0,133.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Gautam Buddha Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,159.0,2.0,5.0,32.0,0.0,0.0,325.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Udam Singh Nagar,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,206.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andaman And Nicobar Islands,North And Middle Andaman,2019.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Ananthapuramu,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,23.0,3.0,387.0,11.0,26.0,31.0,0.0,1.0,515.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Chittoor,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,0.0,147.0,6.0,12.0,36.0,0.0,1.0,210.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Y.S.R.,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,5.0,0.0,196.0,1.0,66.0,9.0,0.0,0.0,290.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,East Godavari,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,0.0,425.0,4.0,62.0,38.0,2.0,0.0,596.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Ananthapuramu,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Guntur,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,5.0,2.0,292.0,2.0,260.0,46.0,0.0,2.0,611.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Guntur,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,21.0,160.0,0.0,150.0,38.0,0.0,0.0,372.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Krishna,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,305.0,1.0,242.0,36.0,0.0,0.0,587.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Kurnool,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,9.0,0.0,426.0,3.0,471.0,0.0,0.0,0.0,933.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,4.0,2.0,189.0,3.0,55.0,79.0,4.0,0.0,418.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Prakasam,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,280.0,0.0,429.0,0.0,2.0,0.0,838.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,East Godavari,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,8.0,158.0,0.0,79.0,17.0,1.0,1.0,271.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,132.0,0.0,63.0,14.0,0.0,0.0,210.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,61.0,1.0,0.0,5.0,3.0,2.0,90.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Ntr,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,9.0,185.0,2.0,109.0,40.0,2.0,0.0,350.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Ntr,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,206.0,0.0,1.0,20.0,3.0,0.0,250.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,8.0,269.0,0.0,101.0,19.0,1.0,21.0,443.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,170.0,2.0,81.0,8.0,3.0,0.0,296.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,7.0,380.0,4.0,101.0,77.0,0.0,0.0,600.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Anjaw,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Changlang,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Papum Pare,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Dibang Valley,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,East Kameng,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,West Kameng,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Kurung Kumey,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,Lohit,2020.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
